Entry	Gene ontology IDs
KII71352	GO:0061630
EDO47206	GO:0006807
EDO43610	GO:0004334,  GO:0006559,  GO:0006572,  GO:0046872,  GO:1902000
EDO34324	GO:0005543,  GO:0005737,  GO:0005886
EDO37093	GO:0016021
EDO48718	GO:0030170
EDO32394	GO:0004842,  GO:0005634,  GO:0010390,  GO:0046872
EDO36010	GO:0005048,  GO:0005783,  GO:0005784,  GO:0005789,  GO:0006616,  GO:0008320,  GO:0016021,  GO:0031204,  GO:0043022
EDO29021	GO:0005524,  GO:0016887
EDO47290	GO:0005506,  GO:0005783,  GO:0005789,  GO:0006631,  GO:0006633,  GO:0016021,  GO:0080132
EDO41228	
EDO45225	GO:0002183,  GO:0003723,  GO:0003724,  GO:0003743,  GO:0005524,  GO:0010494
EDO42478	
EDO44560	
EDO35469	GO:0005102
EDO36530	GO:0016021
EDO49226	GO:0016197,  GO:0030119
EDO33360	GO:0005509,  GO:0005886,  GO:0007156
EDO33263	GO:0000387,  GO:0005682,  GO:0005685,  GO:0005686,  GO:0046540,  GO:0071011,  GO:0071013
EDO26082	GO:0005747,  GO:0008137,  GO:0016021
EDO34520	GO:0008553,  GO:0016471
EDO45515	GO:0000786,  GO:0000790,  GO:0003677,  GO:0006325,  GO:0006342,  GO:0046982
EDO44776	GO:0003676,  GO:0004518,  GO:0006388,  GO:0016021
EDO36636	GO:0005886,  GO:0006811,  GO:0016021,  GO:0055085
EDO35965	GO:0005929,  GO:0031514,  GO:0036064,  GO:0060271,  GO:0060296,  GO:2000147
EDO43656	GO:0032266,  GO:0034464,  GO:0036064,  GO:0046907,  GO:0060271
EDO33705	GO:0005524,  GO:0005777,  GO:0015910,  GO:0016021,  GO:0016887,  GO:0042626,  GO:0042803
EDO42613	GO:0007005,  GO:0007007,  GO:0031305
EDO40540	GO:0005802,  GO:0005829,  GO:0006895,  GO:0030173,  GO:0034067,  GO:0043001
EDO40940	
EDO36137	GO:0005524,  GO:0005739,  GO:0034551
EDO38338	GO:0000398,  GO:0003723,  GO:0005689,  GO:0008270
EDO31079	GO:0008285,  GO:0016021,  GO:0032007
EDO32185	GO:0005347,  GO:0005509,  GO:0005743,  GO:0016021
EDO46459	GO:0000786,  GO:0003677,  GO:0005634,  GO:0006334,  GO:0046982
EDO42065	GO:0005829,  GO:0008478,  GO:0009443
EDO34674	
EDO41760	GO:0016021
EDO43047	GO:0003924,  GO:0005525,  GO:0005768,  GO:0006886,  GO:0012505,  GO:0030100,  GO:0032482
EDO45044	
EDO45841	GO:0036064,  GO:0044782
KII60220	GO:0003676,  GO:0015074
EDO36909	GO:0005044,  GO:0016020
EDO43580	
EDO32101	
EDO42013	GO:0005739,  GO:0006749,  GO:0016788,  GO:0050313,  GO:0070813
EDO41139	GO:0003824,  GO:0009058
EDO35710	GO:0016580,  GO:0030336
EDO34259	GO:0004069,  GO:0005829,  GO:0006532,  GO:0030170
EDO43724	GO:0035556
EDO44056	GO:0046872
EDO31825	GO:0003920,  GO:0005829,  GO:0015951,  GO:1902560
EDO32700	GO:0005634,  GO:0008540,  GO:0030234,  GO:0034515,  GO:0042176,  GO:0043161
EDO43819	GO:0004693,  GO:0005524,  GO:0005634,  GO:0005737,  GO:0005829,  GO:0006468,  GO:0030332
EDO44327	GO:0005509
EDO44976	GO:0005743,  GO:0032592,  GO:0033615
EDO34163	GO:0003785,  GO:0005623,  GO:0005938,  GO:0042989
EDO47068	GO:0005471,  GO:0005743,  GO:0016021
EDO34059	
EDO48703	GO:0000900,  GO:0003730,  GO:0005634,  GO:0005737,  GO:0008135,  GO:0043005,  GO:0043022,  GO:0045202,  GO:1990124,  GO:2000766
EDO37419	GO:0005576,  GO:0009405
EDO37912	
KII69393	
EDO49804	GO:0004715,  GO:0005524,  GO:0038083
EDO40351	
EDO31715	GO:0000249,  GO:0004497,  GO:0005506,  GO:0006696,  GO:0016125,  GO:0016491,  GO:0020037,  GO:0055114
EDO45909	GO:0000124,  GO:0003713,  GO:0008270,  GO:0016578,  GO:0045893,  GO:0071819
EDO46678	GO:0005829,  GO:0007165,  GO:0031929,  GO:0043666
EDO39872	GO:0001881,  GO:0005769,  GO:0005802,  GO:0005829,  GO:0007032,  GO:0042147,  GO:0055037
EDO45869	GO:0005854
EDO40554	GO:0000786,  GO:0003677,  GO:0005634,  GO:0046982
EDO42526	
EDO49644	GO:0005509,  GO:0005518,  GO:0005615,  GO:0048856,  GO:0050840
EDO47357	GO:0030246
EDO49044	GO:0000506,  GO:0006506,  GO:0016021,  GO:0017176
EDO32465	
EDO37668	GO:0005737,  GO:0030036,  GO:0046872
EDO38953	
EDO43105	GO:0015075,  GO:0022857,  GO:0031305,  GO:1990542
EDO38342	GO:0004983,  GO:0016021,  GO:0071880
EDO36083	GO:0006491
EDO31011	GO:0016787
EDO38885	GO:0003923,  GO:0008234,  GO:0016255,  GO:0034394,  GO:0042765
EDO30481	
EDO34680	GO:0000175
EDO39637	GO:0000287,  GO:0019295,  GO:0030976,  GO:0032923,  GO:0033980,  GO:0050545
EDO33748	GO:0051018,  GO:0060828
EDO33918	GO:0005634,  GO:0006355,  GO:0008284
EDO34650	GO:0016021
EDO45109	GO:0001887,  GO:0005615,  GO:0008430,  GO:0010269
EDO35785	GO:0004568,  GO:0005975,  GO:0006032,  GO:0008061
EDO47745	GO:0005813
EDO32521	GO:0000785,  GO:0003690,  GO:0005634,  GO:0005654,  GO:0032116,  GO:0034088,  GO:0051301
EDO46831	GO:0005524,  GO:0006298,  GO:0016887,  GO:0030983,  GO:0032300
EDO48108	
EDO46830	GO:0006298,  GO:0016887,  GO:0032300
EDO46173	GO:0000307,  GO:0000790,  GO:0004693,  GO:0005524,  GO:0005634,  GO:0005694,  GO:0006368,  GO:0006468,  GO:0008024,  GO:0008134,  GO:0008353,  GO:0030332,  GO:0032968,  GO:0044212,  GO:0045944,  GO:0070816
EDO32028	GO:0005829,  GO:0005975,  GO:0016310,  GO:0016773,  GO:0050277
EDO40982	GO:0008483,  GO:0030170
EDO36583	GO:0005739,  GO:0005750,  GO:0006122,  GO:0008121,  GO:0016491,  GO:0051537
EDO44137	GO:0004722,  GO:0004724,  GO:0005634,  GO:0005829,  GO:0006469,  GO:0046872
EDO35230	GO:0006511,  GO:0031461,  GO:0031625
EDO32019	GO:0004497,  GO:0004499,  GO:0005789,  GO:0016021,  GO:0050660,  GO:0050661
EDO47217	GO:0005634,  GO:0005681,  GO:0048024
EDO42586	GO:0005319,  GO:0016021
EDO48953	GO:0000139,  GO:0005789,  GO:0016021,  GO:0032933,  GO:0032934
EDO35543	
EDO31265	GO:0000703,  GO:0003677,  GO:0003906,  GO:0005634,  GO:0006285,  GO:0006296,  GO:0051539
EDO43622	GO:0001944,  GO:0004866,  GO:0008191,  GO:0010951,  GO:0030198,  GO:0060828,  GO:1904684
EDO46142	GO:0003677,  GO:0005634
EDO29936	GO:0005737,  GO:0045717,  GO:0080008
EDO41421	GO:0005262,  GO:0005623,  GO:0005887,  GO:0006874,  GO:0008273,  GO:0070588
EDO35844	GO:0005509,  GO:0005783
EDO37559	GO:0003700,  GO:0005634,  GO:0006357,  GO:0043565
EDO35736	
EDO38113	
EDO34955	GO:0003676,  GO:0006355
EDO49788	
EDO42209	GO:0004674,  GO:0005524,  GO:0005739,  GO:0005759,  GO:0042593,  GO:1904183
EDO39397	
EDO27867	
EDO32526	GO:0000398,  GO:0005634,  GO:0008419
EDO41846	GO:0005737,  GO:0006508,  GO:0008270,  GO:0042277,  GO:0043171,  GO:0070006
EDO39730	GO:0005737,  GO:0006457,  GO:0019901,  GO:0031072,  GO:0050821,  GO:0051082,  GO:0051087
EDO48116	GO:0003677,  GO:0005524,  GO:0005634,  GO:0008094,  GO:0008134,  GO:0016514,  GO:0042393,  GO:0043044,  GO:0045944
EDO30768	GO:0000226,  GO:0004674,  GO:0005524,  GO:0005737,  GO:0035556,  GO:0050321
EDO36456	GO:0008460,  GO:0009225
EDO38902	GO:0004222,  GO:0005739,  GO:0005743,  GO:0006627,  GO:0017087,  GO:0046872
EDO31477	GO:0007099
EDO41551	GO:0005643,  GO:0006606,  GO:0016020,  GO:0016973,  GO:0017056
EDO42712	GO:0005764,  GO:0006629,  GO:0016810
EDO40861	GO:0005355,  GO:0016021
EDO36565	GO:0005856,  GO:0007229
EDO34522	GO:0003924,  GO:0005525,  GO:0005940,  GO:0015630,  GO:0031105,  GO:0032153,  GO:0034613,  GO:0060090,  GO:0060271,  GO:0061640
EDO48741	GO:0004674,  GO:0005524,  GO:0005737,  GO:0007346,  GO:0023014,  GO:0031098,  GO:0032147
EDO47614	GO:0000973,  GO:0006355,  GO:0006406,  GO:0006606,  GO:0017056,  GO:0031080,  GO:0031965
EDO46710	GO:0005737,  GO:0006457,  GO:0032502,  GO:0051082
EDO43078	GO:0000793,  GO:0000796,  GO:0003682,  GO:0005634,  GO:0010032,  GO:0051276,  GO:0051306
EDO41467	GO:0007015,  GO:0051015
EDO34904	GO:0000176,  GO:0000177,  GO:0000467,  GO:0016075,  GO:0017091,  GO:0034427,  GO:0034473,  GO:0034475,  GO:0034476,  GO:0043928,  GO:0071028,  GO:0071035,  GO:0071038,  GO:0071042
EDO48358	GO:0004725,  GO:0006470
EDO49129	GO:0003700,  GO:0006986
EDO40163	GO:0000079,  GO:0005634,  GO:0005675,  GO:0006351,  GO:0006357,  GO:0016538,  GO:0070816,  GO:0070985
EDO36042	GO:0005509
EDO32098	
EDO37222	GO:0016021,  GO:0042543
EDO36610	GO:0004930,  GO:0004993,  GO:0005887,  GO:0007187,  GO:0007268,  GO:0030425,  GO:0030594,  GO:0045202
EDO34333	GO:0005509
EDO37206	GO:0003735,  GO:0005762,  GO:0006412,  GO:0015934,  GO:0042255
EDO29468	GO:0016021
EDO44153	
EDO44326	GO:0016021
EDO48321	GO:0005886,  GO:0016021,  GO:0022857,  GO:0071705
EDO47935	GO:0005886,  GO:0016021,  GO:0022857,  GO:0071705
EDO45023	GO:0003677,  GO:0008270
EDO30757	GO:0016836
EDO35809	GO:0016836
EDO44694	
EDO45737	
EDO30606	
EDO43057	GO:0003826,  GO:0003863,  GO:0005947,  GO:0009083
EDO35964	
EDO32225	GO:0003847,  GO:0016042
EDO43170	GO:0005856,  GO:0008017,  GO:0034453
EDO37511	GO:0005634,  GO:0042393,  GO:0048188,  GO:0051568
EDO31919	
KII62205	GO:0003676,  GO:0015074
EDO46510	GO:0000724,  GO:0008270,  GO:0019789,  GO:0030915
EDO47363	
KFM82287	GO:0003924,  GO:0005525,  GO:0007165,  GO:0016020
EKC35375	
Aqu2.1.19571_001	GO:0003676,  GO:0015074
SPU_021689-tr	GO:0003676,  GO:0005851,  GO:0006413,  GO:0006446
EKC37137	GO:0015031
EKC26042	
Aqu2.1.35488_001	GO:0005509,  GO:0016021
Aqu2.1.25130_001	GO:0005509,  GO:0016021
EKC20008	
Aqu2.1.05113_001	GO:0003676,  GO:0015074
Aqu2.1.15634_001	
SPU_023720-tr	GO:0000799,  GO:0003682,  GO:0007076,  GO:0044547,  GO:0072587
EKC22526	
Aqu2.1.42777_001	
Aqu2.1.08467_001	GO:0000724,  GO:0030374,  GO:0032798
SPU_023470-tr	GO:0005929
Aqu2.1.05500_001	
EKC29290	
EKC27465	GO:0004842,  GO:0016887
g8975.t1	GO:0005201,  GO:0016021
Aqu2.1.35355_001	
Aqu2.1.14330_001	
SPU_007163-tr	GO:0005886,  GO:0007169,  GO:0019901,  GO:0030971,  GO:0035556
KDR18487	GO:0008284,  GO:0030971,  GO:0035556,  GO:0048863
SPU_024299-tr	GO:0000209,  GO:0005737,  GO:0006511,  GO:0016567,  GO:0043161,  GO:0045732,  GO:0061630
SPU_008138-tr	GO:0004190,  GO:0015074
SPU_005181-tr	
SPU_024855-tr	
g12782.t1	GO:0003723,  GO:0003950
EKC39322	GO:0003723,  GO:0003950
KDR16043	GO:0003676,  GO:0004386,  GO:0005524
KDR09094	GO:0008168,  GO:0032259
g22700.t1	
EFX89412	GO:0000290,  GO:0000932,  GO:0003729,  GO:0008047,  GO:0030234,  GO:0031087
Aqu2.1.28428_001	
SPU_020660-tr	
SPU_009063-tr	
SPU_024865-tr	
Aqu2.1.32077_001	GO:0004842
g8012.t1	
EKC21320	
Aqu2.1.33613_001	GO:0001760,  GO:0005829,  GO:0016787,  GO:1904985
Aqu2.1.21287_001	
SPU_020565-tr	GO:0000977,  GO:0000981,  GO:0005634,  GO:0048598
EFV59523	GO:0003700,  GO:0006357
KNC30415	GO:0003743,  GO:0004672,  GO:0005524
SPU_017911-tr	GO:0003677
EKC23395	
Aqu2.1.29663_001	GO:0016021
Aqu2.1.26575_001	GO:0004602,  GO:0006979,  GO:0035556
g5513.t1	GO:0003677,  GO:0005634
EKC18461	
SPU_000029-tr	
g2860.t1	GO:0004869
EFX62794	GO:0000712,  GO:0003697,  GO:0008310
ENN76871	GO:0016021,  GO:0055085
SPU_011559-tr	GO:0003677
KFM63649	GO:0005509
SPU_020534-tr	GO:0005743
SPU_009264-tr	
SPU_008982-tr	GO:0003676,  GO:0015074
Aqu2.1.33721_001	GO:0009008,  GO:0010468
Aqu2.1.25131_001	GO:0004222,  GO:0005509
Aqu2.1.06816_001	GO:0003677,  GO:0004803,  GO:0006313
EKC20692	GO:0016021,  GO:0046872
SPU_024403-tr	GO:0003697,  GO:0010521,  GO:0032211,  GO:0042162,  GO:1990879
Aqu2.1.29342_001	GO:0003824
SPU_000486-tr	GO:0000012,  GO:0003690,  GO:0003697,  GO:0005634,  GO:0006302,  GO:0017005
Aqu2.1.32458_001	GO:0016021
Aqu2.1.23889_001	GO:0003676
SPU_010256-tr	
Aqu2.1.23992_001	
SPU_004772-tr	GO:0000723,  GO:0003678,  GO:0005524,  GO:0006281,  GO:0006310
Aqu2.1.40132_001	
Aqu2.1.30161_001	
SPU_001644-tr	
SPU_004129-tr	
g30307.t1	GO:0003677
KFM74691	GO:0020037,  GO:0046872
SPU_026381-tr	GO:0005929,  GO:0016021,  GO:0046872
SPU_018910-tr	GO:0016021
g1049.t1	
ENN75496	GO:0003700,  GO:0005634,  GO:0043565,  GO:0046872
KFM65938	GO:0003746,  GO:0006511
g26354.t1	GO:0004386
g12383.t1	GO:0046872
SPU_013402-tr	GO:0000166,  GO:0003677,  GO:0003887,  GO:0006260
EKC21581	GO:0046872
SPU_017671-tr	GO:0004857,  GO:0005634,  GO:0005654,  GO:0005739,  GO:0005829,  GO:0009750,  GO:0019899,  GO:0030246,  GO:0033132,  GO:0042593,  GO:0070095,  GO:1901135
Aqu2.1.19578_001	GO:0003676,  GO:0008270,  GO:0015074
EFX66538	
SPU_026775-tr	GO:0004803,  GO:0006313,  GO:0043565
Aqu2.1.22157_001	GO:0007165
KFM70951	GO:0016021,  GO:0016746
KFM58955	GO:0003676,  GO:0015074
SPU_022925-tr	GO:0003677
Aqu2.1.03177_001	GO:0005576,  GO:0006869,  GO:0008289,  GO:0016021,  GO:0042157
TC033934_001	GO:0016021
SPU_020453-tr	
Aqu2.1.18900_001	
SPU_015549-tr	
SPU_013073-tr	GO:0003676,  GO:0015074
Aqu2.1.16923_001	
g13426.t1	
EKC32385	GO:0003676,  GO:0004386,  GO:0005524
tetur15g00330.1	GO:0046872
Aqu2.1.44613_001	
Aqu2.1.00409_001	
Aqu2.1.00987_001	
Aqu2.1.17141_001	GO:0003824,  GO:0009116
KFM77395	
EKC39921	GO:0004842
g28524.t1	GO:0030246
EKC40501	GO:0030246
Aqu2.1.21461_001	
EKC22499	GO:0003676,  GO:0008270
SPU_019017-tr	GO:0000775,  GO:0005634,  GO:0034080
EKC22176	
SPU_025274-tr	
SPU_017839-tr	
SPU_015601-tr	
Aqu2.1.01491_001	
EKC30857	GO:0016787
SPU_024160-tr	GO:0005737
EKC35128	GO:0005044,  GO:0016020
Aqu2.1.34175_001	
Aqu2.1.12378_001	GO:0003676,  GO:0008270
Aqu2.1.20292_001	GO:0003676,  GO:0015074
Aqu2.1.31742_001	GO:0004190
Aqu2.1.18719_001	GO:0004842,  GO:0016887
SPU_017975-tr	GO:0005509
EKC28735	GO:0006355,  GO:0032783
SPU_009803-tr	GO:0003676,  GO:0004190,  GO:0008270
SPU_027102-tr	GO:0000166,  GO:0003677,  GO:0003887,  GO:0006260
Aqu2.1.19635_001	
g502.t1	GO:0016021
SPU_025703-tr	GO:0004703,  GO:0005524,  GO:0007165
SPU_008107-tr	GO:0005634,  GO:0006511,  GO:0016579,  GO:0016926,  GO:0036459,  GO:0046872
SPU_023673-tr	GO:0007508,  GO:0031012,  GO:0061343
Aqu2.1.21131_001	GO:0004803,  GO:0006313
Aqu2.1.29737_001	
Aqu2.1.08617_001	GO:0003676,  GO:0015074
KDR22328	GO:0006355
KDR17781	GO:0004713,  GO:0005524
SPU_022831-tr	GO:0003676,  GO:0015074
Aqu2.1.20454_001	GO:0003677
EKC37726	GO:0007224
EKC38381	GO:0003676
TC013383_001	GO:0043066
SPU_015554-tr	GO:0003677,  GO:0006310,  GO:0015074
EKC25750	GO:0005044,  GO:0016020
EKC19661	
g10682.t1	GO:0004672,  GO:0005524
Aqu2.1.41807_001	GO:0004609,  GO:0008654
EKC19145	GO:0016021
SPU_016560-tr	
SPU_019831-tr	GO:0046872
EKC26698	GO:0005623,  GO:0045454
KFM74645	GO:0003676
tetur28g00660.1	GO:0006629,  GO:0008081,  GO:0016021
Aqu2.1.37955_001	
SPU_002101-tr	
EFX83002	GO:0016021,  GO:0022857
KFM59510	
Aqu2.1.03420_001	GO:0003676,  GO:0015074
KFM78033	
SRAE_1000103800	GO:0016021
EFX85792	GO:0002098,  GO:0008023,  GO:0033588
g17535.t1	GO:0005509
EKC29126	GO:0007165,  GO:0035591
Aqu2.1.28699_001	GO:0003676,  GO:0008270
Aqu2.1.18399_001	
Aqu2.1.44352_001	
EKC28664	GO:0006904
SPU_026939-tr	GO:0000723,  GO:0003678,  GO:0005524,  GO:0006281,  GO:0006310
SPU_009667-tr	GO:0000175,  GO:0005739
SPU_016741-tr	GO:0003676,  GO:0004190,  GO:0015074
Aqu2.1.15686_001	GO:0004842
Aqu2.1.22117_001	GO:0003676,  GO:0015074
g7728.t1	GO:0016021
SPU_012786-tr	GO:0003677,  GO:0004803,  GO:0005125,  GO:0005615,  GO:0006313,  GO:0008083,  GO:0010862,  GO:0030509,  GO:0060395
SPU_001810-tr	GO:0003676,  GO:0008270,  GO:0015074
Bm5954c	GO:0003723
KFM82690	
SPU_005094-tr	
SPU_002006-tr	GO:0007165
SPU_017825-tr	
EKC34195	
g13194.t1	
SPU_011863-tr	
tetur117g00080.1	
TC009398_001	
SPU_007870-tr	GO:0005634,  GO:0005643,  GO:0005737,  GO:0008536,  GO:0043547,  GO:0046872,  GO:0046907
EKC38506	GO:0016874,  GO:0046872,  GO:0046907
Aqu2.1.29611_001	
Aqu2.1.29746_001	GO:0015074
g13239.t1	GO:0008234
SPU_004130-tr	GO:0005783,  GO:0005794
Aqu2.1.07335_001	GO:0003676,  GO:0005524
EKC35288	GO:0006511,  GO:0016579,  GO:0036459,  GO:0046872
SPU_007597-tr	
Y73B6BL.6a.8	GO:0003723,  GO:0003729,  GO:0005634,  GO:0051252,  GO:1990904
Aqu2.1.17085_001	
KFM62309	GO:0003677,  GO:0006313,  GO:0015074
Aqu2.1.27797_001	
SPU_021956-tr	GO:0004930,  GO:0007166,  GO:0016021
TC000314_001	GO:0004803,  GO:0006313,  GO:0043565
SPU_019654-tr	GO:0003677,  GO:0006310,  GO:0015074
SPU_024197-tr	
Aqu2.1.19163_001	GO:0003677,  GO:0006310,  GO:0015074
Aqu2.1.10962_001	
g22394.t1	GO:0016021
SPU_008262-tr	
SPU_017419-tr	GO:0000784,  GO:0003723,  GO:0005634,  GO:0005737,  GO:0008270,  GO:0017108,  GO:0071932
EKC26565	
EKC20301	GO:0016021
Aqu2.1.28424_001	GO:0003676,  GO:0008270
Aqu2.1.17969_001	
EKC37222	GO:0016021
Aqu2.1.03945_001	
Aqu2.1.14984_001	GO:0003824
EKC28441	
SPU_020061-tr	GO:0000978,  GO:0003712,  GO:0005634,  GO:0006355,  GO:0046982
Aqu2.1.11494_001	
Aqu2.1.20245_001	GO:0046983
g12287.t1	GO:0016021
SPU_019930-tr	GO:0030133,  GO:0031083
Aqu2.1.31050_001	GO:0003676,  GO:0015074
SPU_024689-tr	
g4283.t1	GO:0016021
EKC22097	
Aqu2.1.23888_001	GO:0003676
SPU_022601-tr	
Aqu2.1.12477_001	
g4125.t1	GO:0016021
g3730.t1	
Aqu2.1.15921_001	
g10043.t1	
Aqu2.1.31427_001	
Aqu2.1.05147_001	
g4316.t1	
Aqu2.1.37324_001	GO:0003677,  GO:0006310,  GO:0015074
Aqu2.1.21041_001	
KFM72744	
Aqu2.1.26814_001	GO:0016614
SPU_001796-tr	GO:0007154,  GO:0016021
SPU_018293-tr	
EKC30997	GO:0035082
EKC27919	
KFM65644	GO:0016301
EKC41076	GO:0003777,  GO:0005524,  GO:0007018,  GO:0030286
Aqu2.1.16833_001	GO:0003676,  GO:0015074
Aqu2.1.08120_001	
Aqu2.1.11805_001	GO:0003676,  GO:0015074
SPU_018820-tr	
g12650.t1	
SPU_015624-tr	
SPU_016077-tr	GO:0005737,  GO:0019901,  GO:0035091
SPU_020024-tr	GO:0004748,  GO:0005829,  GO:0009263
SPU_013400-tr	GO:0004748,  GO:0005829,  GO:0009263
Aqu2.1.17978_001	GO:0005044,  GO:0007154,  GO:0016021
g29368.t1	
g9893.t1	
Aqu2.1.15760_001	GO:0003677,  GO:0006310,  GO:0015074
Aqu2.1.44545_001	GO:0003677,  GO:0006310,  GO:0015074
SPU_024268-tr	GO:0000175,  GO:0000289,  GO:0003723,  GO:0004535,  GO:0005737,  GO:0016021
Aqu2.1.34861_001	
SPU_022563-tr	
SPU_028543-tr	GO:0016021
KFM69247	
SPU_003709-tr	GO:0004197,  GO:0004222,  GO:0030176,  GO:0071586
tetur28g00590.1	GO:0006629,  GO:0008081
KFM62154	GO:0003676,  GO:0015074
Aqu2.1.20103_001	GO:0004867
Aqu2.1.39201_001	GO:0004129,  GO:0005740
TC002418_001	GO:0003950,  GO:0003956,  GO:0006471,  GO:0018120
SPU_005924-tr	
TC004964_001	GO:0006850,  GO:0031305,  GO:0050833
SPU_026783-tr	GO:0000124,  GO:0003712,  GO:0004674,  GO:0005634,  GO:0006281,  GO:0006355,  GO:0035267
TC004229_001	
SPU_025639-tr	GO:0005886,  GO:0030514,  GO:0051301
tetur05g09385.1	
g1719.t1	GO:0006357
KFM71742	
TC005239_001	GO:0005634,  GO:0006915
SPU_021461-tr	GO:0003676,  GO:0015074
SPU_009575-tr	GO:0003676,  GO:0003700,  GO:0004190,  GO:0008270,  GO:0015074
EKC21295	
Aqu2.1.23956_001	GO:0004454,  GO:0006000
KFM82475	GO:0003676,  GO:0004528,  GO:0005634,  GO:0036297,  GO:0046872
KDR11934	GO:0003857,  GO:0006631
Aqu2.1.07744_001	GO:0004842
Aqu2.1.41459_001	GO:0001817,  GO:0005164,  GO:0008063,  GO:0008270,  GO:0032088,  GO:0033209,  GO:0042981,  GO:0045087,  GO:0050688
g25108.t1	GO:0016255,  GO:0042765
EKC21196	
Aqu2.1.11955_001	GO:0003677,  GO:0005634,  GO:0006310,  GO:0015074,  GO:0051726
EFX72933	GO:0016021
EFX61045	
SPU_027057-tr	GO:0006366
g14014.t1	GO:0005509
EKC28141	GO:0005634,  GO:0006355,  GO:0043565
SPU_027959-tr	
Aqu2.1.26790_001	GO:0003676,  GO:0015074
KFM59673	GO:0003677,  GO:0004190,  GO:0006313,  GO:0015074
KFM62857	GO:0006520,  GO:0008483,  GO:0009058,  GO:0030170
KFM70307	GO:0004725,  GO:0017017
Aqu2.1.41808_001	GO:0008270,  GO:0016491,  GO:0071949
g32265.t1	GO:0005524,  GO:0006139,  GO:0019205
EKC19624	GO:0005634,  GO:0006355,  GO:0043565
SPU_010984-tr	GO:0005789,  GO:0016021,  GO:0051604
Aqu2.1.43100_001	
Aqu2.1.24144_001	
KFM68396	GO:0003676,  GO:0015074
g6386.t1	GO:0003723,  GO:0006400
g22102.t1	GO:0016021
EKC24190	
SPU_000810-tr	GO:0005509
EKC23707	
EKC22617	
g2476.t1	GO:0016021
g32640.t1	GO:0036297,  GO:0043240
SPU_008253-tr	GO:0004725
KFM77195	GO:0003777,  GO:0005524,  GO:0005874,  GO:0007018,  GO:0008017
Aqu2.1.36462_001	GO:0009916,  GO:0016021,  GO:0046872
EKC30838	GO:0003723,  GO:0032574,  GO:0035194
Aqu2.1.42121_001	GO:0008080
Aqu2.1.03895_001	GO:0003676,  GO:0015074
Aqu2.1.20566_001	GO:0004803,  GO:0006313
SPU_021821-tr	GO:0003676,  GO:0015074
Aqu2.1.12616_001	
SPU_019262-tr	GO:0005044,  GO:0009897
Aqu2.1.24868_001	GO:0003676
Aqu2.1.00528_001	GO:0003735,  GO:0005763
SPU_000779-tr	GO:0004553
ENN72570	GO:0005509
SPU_027611-tr	GO:0005737,  GO:0005739,  GO:0006264,  GO:0006281
EKC20745	
Aqu2.1.03308_001	
Aqu2.1.14932_001	
SPU_005052-tr	
SPU_019305-tr	GO:0004190
SPU_014067-tr	GO:0004069,  GO:0005739,  GO:0006533,  GO:0009058,  GO:0030170
SPU_003460-tr	GO:0007155,  GO:0007417,  GO:0016021
KFM78920	
PPA01667	GO:0004672,  GO:0005085,  GO:0005524
SPU_008139-tr	GO:0003676,  GO:0004190,  GO:0015074
SPU_023301-tr	
EKC32394	
SPU_027691-tr	GO:0003676,  GO:0004190,  GO:0015074
g33247.t1	GO:0005634,  GO:0046982
EKC40855	GO:0003676,  GO:0016021
SPU_005133-tr	GO:0003676,  GO:0008270
g1249.t1	
SPU_021593-tr	GO:0000184,  GO:0004674,  GO:0005634
KDR22655	
SPU_011183-tr	
SPU_014170-tr	GO:0000122,  GO:0001228,  GO:0002009,  GO:0003677,  GO:0005634,  GO:0045944
PPA17184	GO:0000977,  GO:0000981,  GO:0005634,  GO:0006357,  GO:0042127
SPU_022344-tr	GO:0003676,  GO:0015074
TC033931_001	GO:0003677,  GO:0015074
EKC27679	GO:0005634,  GO:0005737,  GO:0006606,  GO:0061608
EKC23851	GO:0003777,  GO:0007018,  GO:0030286,  GO:0031514
SPU_019206-tr	GO:0005747,  GO:0006120
SPU_026095-tr	
g13706.t1	
SPU_011458-tr	GO:0003824,  GO:0032504
KFM68178	
g5127.t1	GO:0005789,  GO:0015031,  GO:0016021
SPU_018320-tr	
SPU_016978-tr	
SPU_021910-tr	
EKC34215	GO:0031175
g9476.t1	GO:0042981
EKC20628	GO:0000281,  GO:0000724,  GO:0032266,  GO:0046872
PPA12764	GO:0005509
SPU_004521-tr	
TC012099_001	GO:0000774,  GO:0005737,  GO:0005783
SPU_015932-tr	GO:0005737,  GO:0008479,  GO:0046872,  GO:0101030
KFM65595	GO:0005509
SPU_013638-tr	GO:0000398,  GO:0003723,  GO:0005686,  GO:0071011
KFM58494	GO:0016787
g6171.t1	GO:0004383,  GO:0004672,  GO:0005524,  GO:0016021,  GO:0035556
tetur10g00360.1	GO:0004383,  GO:0004672,  GO:0005524,  GO:0016021,  GO:0035556
Aqu2.1.19201_001	GO:0001558,  GO:0005520,  GO:0005576
Aqu2.1.13091_001	
SPU_026896-tr	GO:0004930,  GO:0007166,  GO:0016021
Aqu2.1.08428_001	GO:0000786,  GO:0003677,  GO:0005634,  GO:0006334
PPA01899	GO:0004867,  GO:0005509
SPU_023443-tr	GO:0005509,  GO:0007160,  GO:0016021
SPU_008264-tr	
KDR16180	
SPU_004247-tr	GO:0003899,  GO:0005666,  GO:0006383
SPU_001707-tr	GO:0007219,  GO:0016021,  GO:0030154,  GO:0050793
